B33.SPo.SPo,B20.SPo.SPo,B34.SPo.SPo,ACIDGAS.T.T,ACIDGAS.P.P,"ACIDGAS.Fcn.CO2.(""CO2"")","ACIDGAS.Fcn.H2O.(""H2O"")","ACIDGAS.Fcn.H2S.(""H2S"")",B18.SPo.SPo,B19.SPo.SPo,BURNER_PC.SPo.SPo,FURANCE_PC.SPo.SPo,CAT1_PC.SPo.SPo,CAT2_PC.SPo.SPo,SEP2_PC.SPo.SPo,SEP1_PC.SPo.SPo,SEP3_PC.SPo.SPo,case_id,base_id,case_type,perturbed_mv,direction,delta
80.34965869149389,145.9409378659339,143.68528188365502,83.14700053221883,1.6629522533512986,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00001_B34.SPo.SPo_plus,1,perturb,B34.SPo.SPo,1,0.5
80.34965869149389,145.9409378659339,142.68528188365502,83.14700053221883,1.6629522533512986,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00001_B34.SPo.SPo_minus,1,perturb,B34.SPo.SPo,-1,-0.5
80.34965869149389,145.9409378659339,143.18528188365502,82.94700053221882,1.6629522533512986,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00001_ACIDGAS.T.T_minus,1,perturb,ACIDGAS.T.T,-1,-0.20000000000000284
80.34965869149389,145.9409378659339,143.18528188365502,83.14700053221883,1.6629522533512986,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00001,1,base,,0,0.0
80.34965869149389,148.4409378659339,143.18528188365502,83.14700053221883,1.6629522533512986,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00001_B20.SPo.SPo_plus,1,perturb,B20.SPo.SPo,1,2.5
80.0,145.9409378659339,143.18528188365502,83.14700053221883,1.6629522533512986,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00001_B33.SPo.SPo_minus,1,perturb,B33.SPo.SPo,-1,-0.34965869149388595
82.84965869149389,145.9409378659339,143.18528188365502,83.14700053221883,1.6629522533512986,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00001_B33.SPo.SPo_plus,1,perturb,B33.SPo.SPo,1,2.5
80.34965869149389,145.9409378659339,143.18528188365502,83.14700053221883,1.6679522533512985,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00001_ACIDGAS.P.P_plus,1,perturb,ACIDGAS.P.P,1,0.004999999999999893
80.34965869149389,145.0,143.18528188365502,83.14700053221883,1.6629522533512986,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00001_B20.SPo.SPo_minus,1,perturb,B20.SPo.SPo,-1,-0.940937865933904
80.34965869149389,145.9409378659339,143.18528188365502,83.14700053221883,1.66,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00001_ACIDGAS.P.P_minus,1,perturb,ACIDGAS.P.P,-1,-0.0029522533512986726
80.34965869149389,145.9409378659339,143.18528188365502,83.34700053221883,1.6629522533512986,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00001_ACIDGAS.T.T_plus,1,perturb,ACIDGAS.T.T,1,0.20000000000000284
93.20198741586536,229.78677676027917,126.21661035234793,84.36372901253823,1.6725397606735368,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00002_ACIDGAS.P.P_minus,2,perturb,ACIDGAS.P.P,-1,-0.004999999999999893
93.20198741586536,229.78677676027917,126.21661035234793,84.36372901253823,1.6775397606735367,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00002,2,base,,0,0.0
90.70198741586536,229.78677676027917,126.21661035234793,84.36372901253823,1.6775397606735367,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00002_B33.SPo.SPo_minus,2,perturb,B33.SPo.SPo,-1,-2.5
93.20198741586536,229.78677676027917,126.21661035234793,84.36372901253823,1.6825397606735366,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00002_ACIDGAS.P.P_plus,2,perturb,ACIDGAS.P.P,1,0.004999999999999893
93.20198741586536,232.28677676027917,126.21661035234793,84.36372901253823,1.6775397606735367,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00002_B20.SPo.SPo_plus,2,perturb,B20.SPo.SPo,1,2.5
95.70198741586536,229.78677676027917,126.21661035234793,84.36372901253823,1.6775397606735367,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00002_B33.SPo.SPo_plus,2,perturb,B33.SPo.SPo,1,2.5
93.20198741586536,229.78677676027917,126.71661035234793,84.36372901253823,1.6775397606735367,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00002_B34.SPo.SPo_plus,2,perturb,B34.SPo.SPo,1,0.5
93.20198741586536,229.78677676027917,125.71661035234793,84.36372901253823,1.6775397606735367,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00002_B34.SPo.SPo_minus,2,perturb,B34.SPo.SPo,-1,-0.5
93.20198741586536,229.78677676027917,126.21661035234793,84.16372901253823,1.6775397606735367,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00002_ACIDGAS.T.T_minus,2,perturb,ACIDGAS.T.T,-1,-0.20000000000000284
93.20198741586536,229.78677676027917,126.21661035234793,84.4,1.6775397606735367,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00002_ACIDGAS.T.T_plus,2,perturb,ACIDGAS.T.T,1,0.03627098746177637
93.20198741586536,227.28677676027917,126.21661035234793,84.36372901253823,1.6775397606735367,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00002_B20.SPo.SPo_minus,2,perturb,B20.SPo.SPo,-1,-2.5
103.33439599478527,203.40296622063718,149.84456225072677,83.9841788039727,1.6814352776254502,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00003_B34.SPo.SPo_minus,3,perturb,B34.SPo.SPo,-1,-0.5
103.33439599478527,205.90296622063718,150.34456225072677,83.9841788039727,1.6814352776254502,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00003_B20.SPo.SPo_plus,3,perturb,B20.SPo.SPo,1,2.5
103.33439599478527,203.40296622063718,150.84456225072677,83.9841788039727,1.6814352776254502,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00003_B34.SPo.SPo_plus,3,perturb,B34.SPo.SPo,1,0.5
103.33439599478527,203.40296622063718,150.34456225072677,84.1841788039727,1.6814352776254502,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00003_ACIDGAS.T.T_plus,3,perturb,ACIDGAS.T.T,1,0.20000000000000284
103.33439599478527,203.40296622063718,150.34456225072677,83.7841788039727,1.6814352776254502,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00003_ACIDGAS.T.T_minus,3,perturb,ACIDGAS.T.T,-1,-0.20000000000000284
103.33439599478527,203.40296622063718,150.34456225072677,83.9841788039727,1.6764352776254503,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00003_ACIDGAS.P.P_minus,3,perturb,ACIDGAS.P.P,-1,-0.004999999999999893
105.0,203.40296622063718,150.34456225072677,83.9841788039727,1.6814352776254502,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00003_B33.SPo.SPo_plus,3,perturb,B33.SPo.SPo,1,1.6656040052147318
103.33439599478527,203.40296622063718,150.34456225072677,83.9841788039727,1.6814352776254502,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00003,3,base,,0,0.0
103.33439599478527,200.90296622063718,150.34456225072677,83.9841788039727,1.6814352776254502,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00003_B20.SPo.SPo_minus,3,perturb,B20.SPo.SPo,-1,-2.5
103.33439599478527,203.40296622063718,150.34456225072677,83.9841788039727,1.68643527762545,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00003_ACIDGAS.P.P_plus,3,perturb,ACIDGAS.P.P,1,0.004999999999999893
83.0746978891644,201.8467751692499,154.15424249056235,83.39319667644887,1.6864818523615108,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00004,4,base,,0,0.0
80.5746978891644,201.8467751692499,154.15424249056235,83.39319667644887,1.6864818523615108,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00004_B33.SPo.SPo_minus,4,perturb,B33.SPo.SPo,-1,-2.5
83.0746978891644,201.8467751692499,154.15424249056235,83.39319667644887,1.69,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00004_ACIDGAS.P.P_plus,4,perturb,ACIDGAS.P.P,1,0.003518147638489122
83.0746978891644,201.8467751692499,154.15424249056235,83.59319667644887,1.6864818523615108,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00004_ACIDGAS.T.T_plus,4,perturb,ACIDGAS.T.T,1,0.20000000000000284
83.0746978891644,201.8467751692499,154.65424249056235,83.39319667644887,1.6864818523615108,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00004_B34.SPo.SPo_plus,4,perturb,B34.SPo.SPo,1,0.5
85.5746978891644,201.8467751692499,154.15424249056235,83.39319667644887,1.6864818523615108,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00004_B33.SPo.SPo_plus,4,perturb,B33.SPo.SPo,1,2.5
83.0746978891644,199.3467751692499,154.15424249056235,83.39319667644887,1.6864818523615108,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00004_B20.SPo.SPo_minus,4,perturb,B20.SPo.SPo,-1,-2.5
83.0746978891644,201.8467751692499,153.65424249056235,83.39319667644887,1.6864818523615108,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00004_B34.SPo.SPo_minus,4,perturb,B34.SPo.SPo,-1,-0.5
83.0746978891644,204.3467751692499,154.15424249056235,83.39319667644887,1.6864818523615108,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00004_B20.SPo.SPo_plus,4,perturb,B20.SPo.SPo,1,2.5
82.78814402270848,201.5865206446891,129.4542984412617,83.42340031579695,1.6715795513365594,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00005_ACIDGAS.P.P_plus,5,perturb,ACIDGAS.P.P,1,0.004999999999999893
85.28814402270848,201.5865206446891,129.4542984412617,83.42340031579695,1.6665795513365596,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00005_B33.SPo.SPo_plus,5,perturb,B33.SPo.SPo,1,2.5
82.78814402270848,201.5865206446891,129.4542984412617,83.22340031579695,1.6665795513365596,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00005_ACIDGAS.T.T_minus,5,perturb,ACIDGAS.T.T,-1,-0.20000000000000284
82.78814402270848,201.5865206446891,129.4542984412617,83.42340031579695,1.6615795513365597,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00005_ACIDGAS.P.P_minus,5,perturb,ACIDGAS.P.P,-1,-0.004999999999999893
82.78814402270848,199.0865206446891,129.4542984412617,83.42340031579695,1.6665795513365596,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00005_B20.SPo.SPo_minus,5,perturb,B20.SPo.SPo,-1,-2.5
82.78814402270848,201.5865206446891,129.4542984412617,83.62340031579696,1.6665795513365596,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00005_ACIDGAS.T.T_plus,5,perturb,ACIDGAS.T.T,1,0.20000000000000284
82.78814402270848,201.5865206446891,129.4542984412617,83.42340031579695,1.6665795513365596,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00005,5,base,,0,0.0
82.78814402270848,204.0865206446891,129.4542984412617,83.42340031579695,1.6665795513365596,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00005_B20.SPo.SPo_plus,5,perturb,B20.SPo.SPo,1,2.5
83.44768531602702,197.44333495830514,153.00994903287565,84.33283737123253,1.6802853943207963,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00006,6,base,,0,0.0
83.44768531602702,199.94333495830514,153.00994903287565,84.33283737123253,1.6802853943207963,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00006_B20.SPo.SPo_plus,6,perturb,B20.SPo.SPo,1,2.5
80.94768531602702,197.44333495830514,153.00994903287565,84.33283737123253,1.6802853943207963,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00006_B33.SPo.SPo_minus,6,perturb,B33.SPo.SPo,-1,-2.5
85.94768531602702,197.44333495830514,153.00994903287565,84.33283737123253,1.6802853943207963,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00006_B33.SPo.SPo_plus,6,perturb,B33.SPo.SPo,1,2.5
83.44768531602702,197.44333495830514,153.00994903287565,84.4,1.6802853943207963,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00006_ACIDGAS.T.T_plus,6,perturb,ACIDGAS.T.T,1,0.06716262876747692
83.44768531602702,197.44333495830514,153.00994903287565,84.33283737123253,1.6752853943207964,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00006_ACIDGAS.P.P_minus,6,perturb,ACIDGAS.P.P,-1,-0.004999999999999893
83.44768531602702,197.44333495830514,153.00994903287565,84.33283737123253,1.6852853943207962,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00006_ACIDGAS.P.P_plus,6,perturb,ACIDGAS.P.P,1,0.004999999999999893
83.44768531602702,197.44333495830514,152.50994903287565,84.33283737123253,1.6802853943207963,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00006_B34.SPo.SPo_minus,6,perturb,B34.SPo.SPo,-1,-0.5
83.44768531602702,197.44333495830514,153.00994903287565,84.13283737123253,1.6802853943207963,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00006_ACIDGAS.T.T_minus,6,perturb,ACIDGAS.T.T,-1,-0.20000000000000284
85.92428083641849,210.29363379143075,145.28780853200837,83.21392751298163,1.679840673964211,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00007,7,base,,0,0.0
85.92428083641849,210.29363379143075,145.28780853200837,83.41392751298163,1.679840673964211,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00007_ACIDGAS.T.T_plus,7,perturb,ACIDGAS.T.T,1,0.20000000000000284
85.92428083641849,210.29363379143075,145.28780853200837,83.01392751298162,1.679840673964211,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00007_ACIDGAS.T.T_minus,7,perturb,ACIDGAS.T.T,-1,-0.20000000000000284
85.92428083641849,210.29363379143075,145.28780853200837,83.21392751298163,1.684840673964211,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00007_ACIDGAS.P.P_plus,7,perturb,ACIDGAS.P.P,1,0.004999999999999893
85.92428083641849,210.29363379143075,145.78780853200837,83.21392751298163,1.679840673964211,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00007_B34.SPo.SPo_plus,7,perturb,B34.SPo.SPo,1,0.5
85.92428083641849,210.29363379143075,145.28780853200837,83.21392751298163,1.6748406739642112,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00007_ACIDGAS.P.P_minus,7,perturb,ACIDGAS.P.P,-1,-0.004999999999999893
83.42428083641849,210.29363379143075,145.28780853200837,83.21392751298163,1.679840673964211,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00007_B33.SPo.SPo_minus,7,perturb,B33.SPo.SPo,-1,-2.5
85.92428083641849,210.29363379143075,144.78780853200837,83.21392751298163,1.679840673964211,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00007_B34.SPo.SPo_minus,7,perturb,B34.SPo.SPo,-1,-0.5
85.92428083641849,212.79363379143075,145.28780853200837,83.21392751298163,1.679840673964211,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00007_B20.SPo.SPo_plus,7,perturb,B20.SPo.SPo,1,2.5
85.92428083641849,207.79363379143075,145.28780853200837,83.21392751298163,1.679840673964211,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00007_B20.SPo.SPo_minus,7,perturb,B20.SPo.SPo,-1,-2.5
99.28530784038023,222.96752407543707,129.04965763183594,84.11442774469815,1.6684978573632512,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00008_ACIDGAS.P.P_plus,8,perturb,ACIDGAS.P.P,1,0.004999999999999893
99.28530784038023,222.96752407543707,129.54965763183594,84.11442774469815,1.6634978573632513,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00008_B34.SPo.SPo_plus,8,perturb,B34.SPo.SPo,1,0.5
101.78530784038023,222.96752407543707,129.04965763183594,84.11442774469815,1.6634978573632513,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00008_B33.SPo.SPo_plus,8,perturb,B33.SPo.SPo,1,2.5
96.78530784038023,222.96752407543707,129.04965763183594,84.11442774469815,1.6634978573632513,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00008_B33.SPo.SPo_minus,8,perturb,B33.SPo.SPo,-1,-2.5
99.28530784038023,222.96752407543707,129.04965763183594,84.31442774469815,1.6634978573632513,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00008_ACIDGAS.T.T_plus,8,perturb,ACIDGAS.T.T,1,0.20000000000000284
99.28530784038023,222.96752407543707,129.04965763183594,84.11442774469815,1.66,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00008_ACIDGAS.P.P_minus,8,perturb,ACIDGAS.P.P,-1,-0.0034978573632513665
99.28530784038023,225.46752407543707,129.04965763183594,84.11442774469815,1.6634978573632513,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00008_B20.SPo.SPo_plus,8,perturb,B20.SPo.SPo,1,2.5
99.28530784038023,220.46752407543707,129.04965763183594,84.11442774469815,1.6634978573632513,40.13637557,45.40793324,54.95221027,599.9999588,1219.506406,1.622195,1.571315,1.411445,1.251615,1.361375,1.520795,1.200915,single_air2_low_base_00008_B20.SPo.SPo_minus,8,perturb,B20.SPo.SPo,-1,-2.5
